date,Premature Death Rate,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2003-01-01,344.8,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2004-01-01,350.9,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2005-01-01,438.9,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2006-01-01,465.4,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2007-01-01,336.1,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2008-01-01,487.1,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2009-01-01,412.2,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2010-01-01,486.2,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2011-01-01,367.0,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2012-01-01,465.7,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2013-01-01,477.1,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2014-01-01,486.0,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2015-01-01,476.9,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2016-01-01,500.4,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2017-01-01,517.0,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2018-01-01,497.7,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
2019-01-01,486.0,IL,Chicago,Jasper County,IN,"Premature Death Rate for Jasper County, IN",CDC20N2U018073,Annual,Not Seasonally Adjusted
1999-01-01,290.3,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2000-01-01,323.7,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2001-01-01,331.4,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2002-01-01,365.1,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2003-01-01,333.4,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2004-01-01,355.7,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2005-01-01,319.8,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2006-01-01,338.1,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2007-01-01,351.3,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2008-01-01,287.7,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2009-01-01,329.7,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2010-01-01,336.9,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2011-01-01,347.1,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2012-01-01,326.0,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2013-01-01,362.7,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2014-01-01,335.7,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2015-01-01,377.7,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2016-01-01,358.2,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2017-01-01,362.9,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2018-01-01,384.3,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
2019-01-01,423.8,NY,Watertown,Jefferson County,NY,"Premature Death Rate for Jefferson County, NY",CDC20N2U036045,Annual,Not Seasonally Adjusted
1999-01-01,409.5,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2000-01-01,408.4,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2001-01-01,415.9,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2002-01-01,410.2,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2003-01-01,420.0,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2004-01-01,387.5,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2005-01-01,420.5,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2006-01-01,395.5,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2007-01-01,368.9,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2008-01-01,424.3,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2009-01-01,427.4,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2010-01-01,435.8,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2011-01-01,421.9,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2012-01-01,437.4,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2013-01-01,448.9,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2014-01-01,439.5,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2015-01-01,456.0,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2016-01-01,460.9,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2017-01-01,464.8,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2018-01-01,481.8,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
2019-01-01,469.7,TX,Dallas,Johnson County,TX,"Premature Death Rate for Johnson County, TX",CDC20N2U048251,Annual,Not Seasonally Adjusted
1999-01-01,275.7,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2000-01-01,288.1,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2001-01-01,268.6,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2002-01-01,258.9,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2003-01-01,244.3,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2004-01-01,252.6,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2005-01-01,242.7,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2006-01-01,255.3,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2007-01-01,231.6,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2008-01-01,242.8,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2009-01-01,242.9,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2010-01-01,233.1,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2011-01-01,245.2,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2012-01-01,242.8,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2013-01-01,244.2,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2014-01-01,266.9,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2015-01-01,261.1,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2016-01-01,270.3,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2017-01-01,289.0,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2018-01-01,295.9,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
2019-01-01,282.0,IL,Chicago,Kane County,IL,"Premature Death Rate for Kane County, IL",CDC20N2U017089,Annual,Not Seasonally Adjusted
1999-01-01,465.0,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2000-01-01,474.5,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2001-01-01,466.2,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2002-01-01,531.9,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2003-01-01,491.9,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2004-01-01,453.4,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2005-01-01,448.9,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2006-01-01,437.1,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2007-01-01,468.0,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2008-01-01,415.1,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2009-01-01,411.1,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2010-01-01,393.3,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2011-01-01,423.3,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2012-01-01,433.0,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2013-01-01,449.3,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2014-01-01,472.9,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2015-01-01,463.8,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2016-01-01,410.1,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2017-01-01,438.3,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2018-01-01,448.8,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
2019-01-01,446.7,TX,Dallas,Kaufman County,TX,"Premature Death Rate for Kaufman County, TX",CDC20N2U048257,Annual,Not Seasonally Adjusted
1999-01-01,263.9,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2000-01-01,280.6,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2001-01-01,235.0,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2002-01-01,239.7,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2003-01-01,223.9,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2004-01-01,230.8,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2005-01-01,238.5,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2006-01-01,181.0,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2007-01-01,220.6,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2008-01-01,181.1,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2009-01-01,209.5,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2010-01-01,189.3,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2011-01-01,215.5,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2012-01-01,211.3,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2013-01-01,212.8,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2014-01-01,217.3,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2015-01-01,240.7,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2016-01-01,234.4,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2017-01-01,221.8,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2018-01-01,230.0,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
2019-01-01,230.9,IL,Chicago,Kendall County,IL,"Premature Death Rate for Kendall County, IL",CDC20N2U017093,Annual,Not Seasonally Adjusted
1999-01-01,351.3,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2000-01-01,388.1,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2001-01-01,360.4,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2002-01-01,355.2,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2003-01-01,347.8,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2004-01-01,362.2,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2005-01-01,354.2,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2006-01-01,348.8,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2007-01-01,377.0,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2008-01-01,368.2,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2009-01-01,317.5,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2010-01-01,363.2,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2011-01-01,390.4,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2012-01-01,401.0,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2013-01-01,378.3,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2014-01-01,411.7,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2015-01-01,385.1,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2016-01-01,405.7,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2017-01-01,423.0,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2018-01-01,401.9,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
2019-01-01,438.5,IL,Chicago,Kenosha County,WI,"Premature Death Rate for Kenosha County, WI",CDC20N2U055059,Annual,Not Seasonally Adjusted
1999-01-01,407.8,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2000-01-01,384.2,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2001-01-01,413.6,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2002-01-01,431.8,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2003-01-01,426.9,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2004-01-01,431.6,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2005-01-01,440.5,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2006-01-01,415.0,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2007-01-01,396.8,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2008-01-01,416.1,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2009-01-01,420.3,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2010-01-01,419.6,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2011-01-01,441.4,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2012-01-01,457.9,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2013-01-01,438.2,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2014-01-01,493.1,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2015-01-01,543.4,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2016-01-01,511.3,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2017-01-01,528.8,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2018-01-01,514.1,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
2019-01-01,507.3,OH,Cincinnati,Kenton County,KY,"Premature Death Rate for Kenton County, KY",CDC20N2U021117,Annual,Not Seasonally Adjusted
1999-01-01,427.8,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2000-01-01,413.4,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2001-01-01,391.2,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2002-01-01,529.1,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2003-01-01,341.3,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2004-01-01,584.0,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2005-01-01,325.8,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2006-01-01,.,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2007-01-01,475.8,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2008-01-01,370.1,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2009-01-01,525.9,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2010-01-01,.,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2011-01-01,370.2,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2012-01-01,597.9,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2013-01-01,485.4,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2014-01-01,511.8,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2015-01-01,587.5,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2016-01-01,862.5,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2017-01-01,1329.1,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2018-01-01,1549.1,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
2019-01-01,873.8,KS,Wichita,Kingman County,KS,"Premature Death Rate for Kingman County, KS",CDC20N2U020095,Annual,Not Seasonally Adjusted
1999-01-01,409.1,NY,New York,Kings County,NY,"Premature Death Rate for Kings County, NY",CDC20N2U036047,Annual,Not Seasonally Adjusted
2000-01-01,396.4,NY,New York,Kings County,NY,"Premature Death Rate for Kings County, NY",CDC20N2U036047,Annual,Not Seasonally Adjusted
