date,SNAP Benefits Recipients,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2014-01-01,56877,NY,New York,Middlesex County,NJ,"SNAP Benefits Recipients in Middlesex County, NJ",CBR34023NJA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,58204,NY,New York,Middlesex County,NJ,"SNAP Benefits Recipients in Middlesex County, NJ",CBR34023NJA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,57495,NY,New York,Middlesex County,NJ,"SNAP Benefits Recipients in Middlesex County, NJ",CBR34023NJA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,53988,NY,New York,Middlesex County,NJ,"SNAP Benefits Recipients in Middlesex County, NJ",CBR34023NJA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,49704,NY,New York,Middlesex County,NJ,"SNAP Benefits Recipients in Middlesex County, NJ",CBR34023NJA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,46769,NY,New York,Middlesex County,NJ,"SNAP Benefits Recipients in Middlesex County, NJ",CBR34023NJA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,13779,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,23469,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,23290,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,18434,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,16749,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,15489,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,13964,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,14441,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,15076,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,15713,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,17483,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,15927,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,15468,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,15728,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,17023,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,20800,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,26232,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,30275,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,33463,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,34874,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,38147,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,36984,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,33456,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,31269,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,28202,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,26461,NY,New York,Monmouth County,NJ,"SNAP Benefits Recipients in Monmouth County, NJ",CBR34025NJA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,6266,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,7464,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,7314,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,6786,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,6287,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,5969,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,5602,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,5442,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,6373,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,6585,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,6748,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,6792,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,6905,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,6802,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,7387,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,8225,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,8541,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,8395,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,8748,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,9216,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,8973,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,9028,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,8350,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,7745,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,7376,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,8088,WV,Morgantown,Monongalia County,WV,"SNAP Benefits Recipients in Monongalia County, WV",CBR54061WVA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,11444,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,20642,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,18666,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,11940,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,9393,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,7960,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,8302,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,9716,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,11261,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,15838,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,19386,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,21606,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,21174,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,22289,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,27012,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,34269,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,41171,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,44153,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,44974,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,42216,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,40502,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,40340,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,44400,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,44567,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,41354,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,41069,TX,Houston,Montgomery County,TX,"SNAP Benefits Recipients in Montgomery County, TX",CBR48339TXA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,849,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,1183,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,1168,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,1022,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,889,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,677,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,752,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,800,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,866,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,968,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,1182,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,1140,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,1111,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,1133,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,1397,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,1649,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,1846,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,1843,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,1638,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,1648,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,1628,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,1669,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,1667,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,1601,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,1534,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,1604,PA,Bloomsburg,Montour County,PA,"SNAP Benefits Recipients in Montour County, PA",CBR42093PAA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,24,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,54,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,56,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,68,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1998-01-01,76,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1999-01-01,50,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2000-01-01,58,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2001-01-01,64,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2002-01-01,58,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2003-01-01,70,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2004-01-01,78,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2005-01-01,89,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2006-01-01,68,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2007-01-01,76,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2008-01-01,91,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2009-01-01,156,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2010-01-01,245,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2011-01-01,285,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2012-01-01,232,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2013-01-01,239,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2014-01-01,197,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2015-01-01,193,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2016-01-01,207,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2017-01-01,182,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2018-01-01,185,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
2019-01-01,187,UT,Ogden,Morgan County,UT,"SNAP Benefits Recipients in Morgan County, UT",CBR49029UTA647NCEN,Annual,Not Seasonally Adjusted
1989-01-01,2740,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
1993-01-01,6053,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
1995-01-01,5854,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
1997-01-01,3739,NY,New York,Morris County,NJ,"SNAP Benefits Recipients in Morris County, NJ",CBR34027NJA647NCEN,Annual,Not Seasonally Adjusted
